type_,address,area,price,metro_station,metro_line,date,update_date,floor,full_floor
2-комн.кв.,"Рязановское (п Рязановское) ш, 31к2",40,9294722,Бунинская аллея м.,cyan,Размещено 5 марта,"сегодня, 00:11",15,15
2-комн.кв.,"Рязановское (п Рязановское) ш, 31к2",40,9157717,Бунинская аллея м.,cyan,Размещено 5 марта,"сегодня, 00:19",11,15
4-комн.кв.,"Рязановское (п Рязановское) ш, 31к2",67,13392429,Бунинская аллея м.,cyan,Размещено 5 марта,"сегодня, 00:19",8,12
2-комн.кв.,"Рязановское (п Рязановское) ш, 31к2",40,8450322,Бунинская аллея м.,cyan,Размещено 5 марта,"сегодня, 00:21",2,15
1-комн.кв.,"Рязановское (п Рязановское) ш, 31к2",37,8862526,Бунинская аллея м.,cyan,Размещено 5 марта,"сегодня, 00:07",11,11
2-комн.кв.,"Недорубова ул, 32",49,12886361,Некрасовка м.,purpledark,Размещено 5 марта,"сегодня, 00:08",15,17
1-комн.кв.,"Рязановское (п Рязановское) ш, 31к2",5,6640862,Бунинская аллея м.,cyan,Размещено 5 марта,"сегодня, 00:11",4,15
1-комн.кв.,"Рязановское (п Рязановское) ш, 31к2",5,6675655,Бунинская аллея м.,cyan,Размещено 5 марта,"сегодня, 00:19",2,15
2-комн.кв.,"Рязановское (п Рязановское) ш, 31к2",56,10503839,Бунинская аллея м.,cyan,Размещено 5 марта,"сегодня, 00:17",11,15
3-комн.кв.,"Рязановское (п Рязановское) ш, 31к2",5,10957409,Бунинская аллея м.,cyan,Размещено 5 марта,"сегодня, 00:23",8,12
1-комн.кв.,"Рязановское (п Рязановское) ш, 31к2",6,6905215,Бунинская аллея м.,cyan,Размещено 5 марта,"сегодня, 00:08",15,15
2-комн.кв.,"Рязановское (п Рязановское) ш, 31к2",39,8561307,Бунинская аллея м.,cyan,Размещено 5 марта,"сегодня, 00:20",15,15
2-комн.кв.,"Рязановское (п Рязановское) ш, 31к2",36,8282764,Бунинская аллея м.,cyan,Размещено 5 марта,"сегодня, 00:23",8,12
3-комн.кв.,", 3",59,11232327,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:29",9,17
1-комн.кв.,"Камова ул, д.7к1",4,7947825,Станция не указана,Ветка не указана,Размещено 3 марта,"сегодня, 00:41",14,17
3-комн.кв.,", 7",59,11221508,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:20",9,17
2-комн.кв.,", 7",47,9198514,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:21",7,17
3-комн.кв.,", 7",59,11198688,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:24",9,17
2-комн.кв.,"Радужная ул, 4",58,7784010,Станция не указана,Ветка не указана,Размещено 3 марта,"сегодня, 00:41",11,12
1-комн.кв.,"Радужная ул, 4",3,6386541,Станция не указана,Ветка не указана,Размещено 3 марта,"сегодня, 00:16",6,12
3-комн.кв.,", 1к1",71,14766546,Станция не указана,Ветка не указана,Размещено 3 марта,"сегодня, 00:31",21,28
2-комн.кв.,", 3",45,9227497,Станция не указана,Ветка не указана,Размещено 3 марта,"сегодня, 00:22",9,17
2-комн.кв.,", 1к1",59,11572155,Станция не указана,Ветка не указана,Размещено 3 марта,"сегодня, 00:22",20,28
3-комн.кв.,"Рязановское (п Рязановское) ш, 31к2",50,10427732,Бунинская аллея м.,cyan,Размещено 3 марта,"сегодня, 00:16",2,15
2-комн.кв.,"Рязановское (п Рязановское) ш, 31к2",34,8123446,Бунинская аллея м.,cyan,Размещено 2 марта,"сегодня, 00:15",11,11
3-комн.кв.,", 3",78,11257567,Станция не указана,Ветка не указана,Размещено 2 марта,"сегодня, 00:40",15,17
1-комн.кв.,", 1к1",31,7964332,Станция не указана,Ветка не указана,Размещено 2 марта,"сегодня, 00:39",8,28
2-комн.кв.,"Рязановское (п Рязановское) ш, 31к2",55,10839633,Бунинская аллея м.,cyan,Размещено 2 марта,"сегодня, 00:11",13,15
2-комн.кв.,", 1",43,6477430,Станция не указана,Ветка не указана,Размещено 2 марта,"сегодня, 00:34",8,17
2-комн.кв.,"Камова ул, д.7к1",37,7494118,Станция не указана,Ветка не указана,Размещено 2 марта,"сегодня, 00:21",7,17
1-комн.кв.,", 1",36,5961438,Станция не указана,Ветка не указана,Размещено 2 марта,"сегодня, 00:14",4,17
2-комн.кв.,"Радужная ул, 4",43,6639695,Станция не указана,Ветка не указана,Размещено 2 марта,"сегодня, 00:35",4,12
1-комн.кв.,", 1",7,5124241,Станция не указана,Ветка не указана,Размещено 2 марта,"сегодня, 00:38",14,17
2-комн.кв.,"Радужная ул, 4",41,6427219,Станция не указана,Ветка не указана,Размещено 1 марта,"сегодня, 00:21",7,12
2-комн.кв.,", 1",35,5588607,Станция не указана,Ветка не указана,Размещено 1 марта,"сегодня, 00:36",10,17
2-комн.кв.,"Радужная ул, 4",41,6408461,Станция не указана,Ветка не указана,Размещено 1 марта,"сегодня, 00:35",11,12
3-комн.кв.,", 1",6,8296622,Станция не указана,Ветка не указана,Размещено 1 марта,"сегодня, 00:36",11,17
2-комн.кв.,"Рязановское (п Рязановское) ш, 31к2",37,8362449,Бунинская аллея м.,cyan,Размещено 2 марта,"сегодня, 00:35",8,15
2-комн.кв.,"Рязановское (п Рязановское) ш, 31к2",40,9219074,Бунинская аллея м.,cyan,Размещено 1 марта,"сегодня, 00:23",15,15
2-комн.кв.,"Рязановское (п Рязановское) ш, 31к2",37,8422760,Бунинская аллея м.,cyan,Размещено 1 марта,"сегодня, 00:37",11,15
1-комн.кв.,"Радужная ул, 4",35,6758033,Станция не указана,Ветка не указана,Размещено 1 марта,"сегодня, 00:35",11,12
1-комн.кв.,"Камова ул, д.7к1",33,7250284,Станция не указана,Ветка не указана,Размещено 2 марта,"сегодня, 00:36",14,17
1-комн.кв.,"Радужная ул, 4",35,6870012,Станция не указана,Ветка не указана,Размещено 1 марта,"сегодня, 00:39",11,12
1-комн.кв.,"Недорубова ул, 32",37,10308377,Некрасовка м.,purpledark,Размещено 1 марта,"сегодня, 00:15",12,19
